"","ATS.VI","TKA.VI","POST.VI","DOC.VI","AMAG.VI","UQA.VI","LNZ.VI","VER.VI","SEM.VI","WXF.VI","OMV.VI","SBO.VI","RBI.VI","AGR.VI","FLU.VI","WOL.VI","PYT.VI","CAI.VI","EBS.VI","VIG.VI","IIA.VI","STR.VI","ROS.VI","ZAG.VI"
"450",10.37,5.079,31.805,72.75,31.665001,5.824,116.599998,14.915,24.57,0.671,27.584999,65.589996,14.705,26.781025,22.5,21.744194,8,16.530001,28.58,18.200001,19.77,30,52.900002,16.455
"451",10.15,5.108,31.620001,72.269997,31.855,5.85,119.349998,14.2,24.799999,0.67,27.695,66.010002,14.685,26.768593,22.5,21.6301,7.95,16.59,28.030001,18.285,19.85,30.190001,52.66,16.34
"452",10.2,5.066,31.67,72.25,32,5.881,116.25,14.615,25,0.679,28.01,66.589996,15.05,27.154018,22.440001,21.6301,7.999,16.799999,28.834999,18.495001,20.120001,30.285,52.66,16.32
"453",10.12,5.09,31.825001,72.260002,31.99,5.9,119.5,14.6,25,0.69,28.365,67.010002,15.14,26.60696,22.225,21.554039,7.994,17,29.02,18.395,20.110001,30.17,52.84,16.084999
"454",9.96,5.149,31.754999,72.080002,32.235001,5.86,120.199997,14.585,25.065001,0.69,28.709999,65,15.385,27.029688,22.184999,21.710917,7.95,16.709999,29.59,18.245001,19.66,30.495001,53,15.94
"455",10.18,5.2,31.735001,71.889999,32.665001,5.911,120,15.175,24.635,0.693,28.9,65,15.45,27.303217,22,21.710917,7.945,16.67,29.475,18.049999,19.83,31,53.34,16.040001
"456",10.085,5.234,31.455,70.480003,32.060001,5.872,118.650002,15.205,24.700001,0.71,28.475,64.510002,14.93,27.166452,22.08,21.725178,7.9,16.540001,28.610001,17.969999,19.629999,30.57,53.299999,15.995
"457",10.025,5.143,31.459999,67.489998,32.599998,5.715,120.099998,15.44,24.1,0.71,28.235001,63.040001,14.45,27.07942,22.004999,21.725178,7.898,16.440001,27.555,17.59,19.639999,30.445,52.810001,15.595
"458",10.025,5.248,31.85,69,32.5,5.86,121.449997,15.78,23.950001,0.71,28.264999,64.300003,14.98,27.328085,22.049999,21.154715,8.55,16.6,28.15,17.92,19.82,30.200001,51.799999,16.094999
"459",9.999,5.171,31.605,67.080002,32.369999,5.748,114.699997,15.65,24,0.707,27.93,63.68,14.805,27.290785,21.9,21.164223,8.545,16.469999,26.190001,17.57,19.51,29.684999,51.5,15.5
"460",10.005,5.19,31.905001,66.510002,31.76,5.891,115.5,15.635,24.225,0.707,28.355,63.529999,14.71,27.328085,21.889999,21.34487,8.845,16.5,26.07,17.969999,19.65,29.860001,52,15.75
"461",10,5.17,31.82,66.5,31.969999,5.904,116,15.695,24.15,0.695,28.4,63.09,15.235,27.216185,21.790001,21.392408,8.92,16.745001,26.795,18.33,19.780001,30.184999,51.68,15.535
"462",10.01,5.176,31.610001,65.669998,30.950001,5.918,117.25,15.08,24.594999,0.699,28.5,65.730003,15.2,27.352949,21.700001,21.392408,8.889,16.504999,27.565001,18.280001,19.719999,29.889999,52.009998,15.755
"463",10.185,5.21,31,65.589996,31.495001,6.34,117.050003,14.485,24.75,0.7,29.4,68.870003,15.53,27.352949,21.799999,21.34487,8.7,16.215,27.485001,19.16,19.33,30,53,15.495
"464",10.29,5.142,30.985001,65.480003,31.75,6.257,114.5,14.545,25,0.709,28.905001,66.989998,15.5,27.551882,21.855,20.917021,8.85,16.049999,27.555,19.775,19.370001,30.094999,52.970001,15.41
"465",10.2,5.067,30.775,63.950001,31.725,6.393,116.599998,14.45,25.790001,0.71,28.66,66.75,15.8,27.07942,22.120001,21.34487,8.94,15.795,27.58,19.945,19.35,30.5,52.360001,15.955
"466",10.05,4.943,30.535,64.400002,31.35,6.375,121.699997,14.7,25.84,0.71,29.32,68.790001,15.85,27.07942,22.1,21.34487,8.91,16.065001,27.719999,19.85,19.559999,30.5,53,16.5
"467",10.045,5.036,30.764999,63.009998,31.379999,6.25,113.599998,14.595,26,0.708,29.16,68.290001,16.459999,27.278351,22.07,21.34487,8.9,15.79,27.385,19.780001,19.459999,30.195,53,16.725
"468",10.05,5,30.700001,60.84,31.200001,6.224,113,13.9,25.51,0.695,29.4,65.599998,16.5,27.601612,22.02,21.340115,8.91,15.92,26.940001,19.42,19.41,30.375,52.990002,16.745001
"469",10.04,5.087,30.674999,61,31.6,6.268,115.75,13.79,25.885,0.707,29.08,67.010002,16.594999,27.58918,22.139999,21.354378,8.9,16.145,26.665001,19.615,19.610001,30.5,52.889999,16.924999
"470",10.07,5.085,30.555,60.720001,31.315001,6.238,115.400002,13.87,25.105,0.703,29.635,67.919998,16.67,27.427549,22.049999,21.354378,8.802,16.1,26.695,19.475,19.57,30.5,52.950001,16.764999
"471",10.1,5.28,30.584999,59.970001,31.5,6.374,119.800003,13.985,25.82,0.7,30,66,16.995001,27.427549,22.049999,21.354378,8.92,16.129999,26.695,20.129999,19.52,30.805,52.790001,17.18
"472",10.11,5.227,30.68,58.490002,31.309999,6.299,121.900002,13.985,25.799999,0.71,30.264999,66.889999,16.99,27.216185,21.9,21.354378,8.929,16.34,26.530001,20,19.459999,31.200001,53.48,17
"473",10.07,5.256,30.9,59.02,31.67,6.369,120.050003,13.87,25.42,0.71,30.565001,67.290001,16.98,27.427549,22.15,21.354378,9.3,16.75,26.6,19.295,19.610001,32,53,17
"474",10.08,5.255,30.84,58.34,31.59,6.423,117.900002,13.835,25.66,0.701,30.254999,65.5,16.924999,27.203753,22.5,20.917021,9.299,16.934999,26.6,19.174999,19.620001,32,52.400002,16.895
"475",9.814,5.215,30.700001,57.810001,31.395,6.361,116,13.845,26,0.71,29.84,64.400002,16.475,27.203753,22.42,21.202253,9.32,17.115,26,18.870001,19.690001,31.4,52.5,16.57
"476",9.959,5.285,30.674999,57.369999,31.139999,6.363,117,13.845,25.110001,0.71,29.674999,63.110001,17.040001,27.415115,22.26,21.059637,9.33,17.110001,25.790001,19.315001,19.52,31.9,52.889999,16.5
"477",9.984,5.235,30.559999,56.900002,32.200001,6.492,120.5,13.79,25,0.72,30.495001,67.040001,17.184999,27.129152,22.155001,21.059637,9.25,17.200001,26.24,19.205,19.639999,31.75,52.799999,16.440001
"478",9.787,5.138,30.66,54.860001,31.745001,6.51,122,13.65,24.65,0.726,30.575001,70.849998,17.59,27.551882,21.73,20.917021,9.49,17.120001,26.655001,19.389999,19.370001,31.74,52.400002,16.49
"479",9.578,5.116,30.73,52.419998,31.75,6.505,117.400002,13.71,24.209999,0.719,30.34,69.970001,16.855,27.141586,21.719999,20.917021,9.45,17.25,26.365,19.32,19.48,31.6,52.400002,16.844999
"480",9.666,5.128,30.725,53.029999,32,6.703,117.75,13.655,25,0.71,30.415001,70.699997,17.135,27.601612,22.245001,20.917021,10.09,17.219999,26.605,19.75,19.4,32.275002,52.400002,17.57
"481",9.7,5.28,31.110001,56,32,6.794,117.349998,13.4,25.254999,0.709,30.754999,71.209999,17.99,27.58918,22.200001,20.617527,10.595,17.280001,27.775,19.969999,19.620001,33,52.400002,16.555
"482",9.689,5.33,31.205,57.560001,32.5,6.924,117.800003,13.355,25.280001,0.72,31.129999,72.949997,18.030001,27.713512,22.25,20.441633,10.49,17.344999,27.700001,20.6,19.959999,33.805,52.799999,17.385
"483",9.7,5.407,30.945,59.290001,32.799999,6.945,116.099998,13.4,25.290001,0.75,31.799999,71.449997,17.6,27.850277,22.530001,20.441633,10.445,17.33,27.934999,20.51,20.129999,33.599998,52.52,18.235001
"484",9.599,5.45,30.825001,57.700001,33.299999,6.91,115.400002,13.73,26.145,0.809,32.005001,74.889999,18.004999,28.484367,22.5,20.441633,10.5,17.35,28.115,20.65,19.99,33.5,52.200001,17.940001
"485",9.55,5.47,31.475,57.810001,33.25,6.929,116.5,13.875,25.764999,0.8,32.325001,75.900002,18.235001,28.161104,22.605,20.365572,10.345,17.415001,28.495001,20.815001,20,33.439999,52.990002,17.700001
"486",9.381,5.45,31.195,57.610001,33.25,6.961,114.75,14.015,25.735001,0.77,32.470001,75,18.290001,28.596266,23.205,20.346558,10.35,17.27,27.754999,20.405001,19.950001,33.299999,52.599998,17.77
"487",9.2,5.496,31.24,59.400002,33.244999,7.099,118.75,14.1,25.875,0.79,32.834999,75.029999,18.205,28.447067,23.365,19.814123,10.4,17,28.66,21.040001,19.73,33.345001,52.599998,17.84
"488",9.54,5.438,30.955,58.889999,33.349998,7.212,115.699997,14,25.559999,0.801,34.099998,75.489998,18.139999,28.248138,23.299999,19.49086,10.37,17.094999,28.6,21.445,20.059999,33.615002,52.669998,17.98
"489",9.55,5.445,31.395,58.459999,33.5,7.109,111.300003,14.275,25.795,0.809,33.529999,73.669998,17.790001,28.347603,23.309999,19.495613,10.4,17.299999,28.465,21.299999,19.639999,33.555,52.900002,17.77
"490",9.45,5.5,31.385,59.02,33.400002,7.208,112.099998,14.855,25.51,0.78,34.294998,73.510002,17.99,28.347603,23.4,19.49086,10.395,17.105,28.865,21.360001,18.549999,34.299999,53,17.834999
"491",9.322,5.522,31.280001,61.290001,33.5,7.204,110.900002,15.1,25.83,0.797,34.310001,75.580002,17.76,28.148672,23,19.372013,10.37,17.4,28.790001,21.174999,18.559999,34.189999,54.889999,17.635
"492",9.338,5.551,31.485001,61.369999,33.275002,7.249,108.550003,15.085,25.299999,0.777,34.02,75.800003,17.745001,28.09894,23.5,19.975756,10.3,17.35,28.799999,21.23,18.42,33.305,54.799999,17.415001
"493",9.225,5.533,32.080002,61.099998,33.380001,7.234,112.349998,15.155,25.379999,0.79,33.990002,75.940002,17.77,28.22327,23.4,19.828384,10.38,17.42,28.695,21.209999,18.469999,33.435001,54.490002,17.540001
"494",9.26,5.563,31.959999,61.139999,33.400002,7.243,112.449997,15.09,25.549999,0.776,33.93,76.5,17.75,28.074074,23.75,19.828384,10.45,17.415001,28.620001,21.355,18.52,33.099998,55.549999,17.1
"495",9.3,5.57,31.959999,62.689999,33.25,7.278,113.849998,15.065,25.6,0.778,34.029999,78,17.815001,28.248138,24.5,19.771338,10.42,17.35,28.41,21.334999,18.4,33.150002,55.240002,17.219999
"496",9.284,5.614,32.16,62.5,33.25,7.259,112.800003,15.2,25.75,0.776,34.775002,77.629997,17.575001,28.248138,24.209999,19.776093,10.4,17.5,28.184999,21.4,18.5,32.869999,54.950001,17.315001
"497",10.1,5.667,32.43,62.389999,33.700001,7.34,116.349998,15.165,25.754999,0.799,34.16,77.440002,17.665001,28.136238,23.950001,19.500368,10.4,17.764999,28.174999,21.59,18.9,34.970001,54,17.120001
"498",10.01,5.7,32.439999,63.189999,33.75,7.5,114,15.28,26.620001,0.817,34.700001,77.970001,18.725,28.558966,23.584999,19.776093,10.4,17.655001,28.945,21.950001,18.700001,34.84,55.75,17
"499",10,5.672,32.459999,63.439999,33.75,7.489,110.599998,15.135,26.35,0.83,34.384998,77.650002,18.4,28.919527,23.85,19.681015,10.78,17.58,29.195,22.030001,19.030001,34.325001,55.560001,17
"500",10.035,5.708,33.09,62.41,33.799999,7.649,110,15.185,26.9,0.857,34.645,77.059998,18.709999,28.994127,24.48,19.776093,10.79,17.565001,29.445,22.445,19.040001,34.959999,55.299999,17.09
"501",9.76,5.72,33.355,61.75,33.799999,7.623,109.650002,15.12,27,0.852,34.044998,75.870003,18.98,28.5341,24.440001,19.776093,10.995,17.6,29.285,22.245001,18.959999,34.805,54.060001,16.5
"502",9.48,5.7,33,59.200001,33.799999,7.48,110.349998,15.115,26.665001,0.86,33.775002,74.879997,19.02,28.882229,24.35,19.776093,10.95,17.57,28.91,21.969999,18.76,33.880001,54.299999,15.55
"503",9.55,5.619,33.154999,57.209999,33.799999,7.55,110.800003,15.18,27.059999,0.88,34.060001,75.889999,19.385,28.844929,24.205,19.776093,10.98,17.455,28.805,22.23,18.700001,34.259998,54.16,15.985
"504",9.453,5.559,33,57.810001,33.799999,7.59,110.849998,15.195,26.77,0.867,34.130001,76.949997,19.799999,29.615786,24.334999,19.205627,10.8,17.639999,28.700001,21.940001,18.41,34.294998,54.799999,15.705
"505",9.45,5.548,33.044998,59.220001,33.799999,7.616,115.599998,15.31,27.15,0.87,34.325001,76.5,19.700001,30.834234,24.1,19.533646,10.77,17.504999,28.959999,22.315001,17.200001,33.799999,55.09,15.95
"506",9.49,5.59,32.904999,59.52,33.764999,7.626,116.300003,15.25,27.004999,0.847,33.875,76.860001,19.66,31.381294,24.24,19.533646,10.99,17.5,28.700001,22.5,17.299999,34,53.900002,15.59
"507",9.486,5.645,32.689999,59.119999,33.799999,7.611,115,15.325,27.200001,0.85,33.875,74.269997,19.385,30.846668,24.620001,19.419552,10.93,17.594999,28.475,22.43,17.440001,34,54,14.945
"508",9.52,5.613,32.889999,59.150002,33.639999,7.606,114.699997,15.445,28.9,0.854,34.044998,74.25,19.385,30.784502,24.535,18.849089,10.8,17.605,28.4,22.299999,17.440001,34.25,53.529999,15.275
"509",9.4,5.589,32.945,58.810001,34.25,7.57,117.050003,15.465,29.75,0.822,33.93,74.25,19.5,30.461241,24.5,19.015472,10.795,17.629999,28.27,22.375,17.440001,33.810001,52.849998,15.725
"510",9.45,5.6,33.040001,58.650002,35,7.48,124.449997,15.445,29.73,0.831,34.075001,74.699997,19.52,30.486107,25,19.87117,10.8,17.6,28.530001,22.424999,17.200001,33.75,52.799999,15.91
"511",9.401,5.555,33.150002,58.73,35,7.413,128.75,15.36,30.245001,0.82,33.345001,74.5,19.309999,30.461241,26.15,20.227711,11.2,17.620001,28.344999,22.334999,17.1,34.169998,52.82,16.07
"512",9.4,5.575,33.174999,58.799999,34.849998,7.534,132,15.46,30.695,0.807,33.189999,75.5,19.295,30.287176,25.799999,20.142139,12,17.92,28.15,22.645,17.08,34,53,16.4
"513",9.502,5.631,33.275002,59.16,35.32,7.685,132,15.58,30.41,0.83,34.105,75.709999,21.389999,29.864449,25.65,20.394094,12.1,17.785,28.77,23.5,17.559999,34.485001,52.799999,16.450001
"514",9.51,5.631,33.215,59.48,35.810001,7.694,130.850006,15.56,29.98,0.837,33.705002,75,21.309999,30.088245,25.799999,19.961493,12.4,17.9,28.6,23.27,17.5,34.34,52.849998,16.030001
"515",9.491,5.7,33.334999,58.400002,36.310001,7.752,131.800003,15.4,30.07,0.82,33.419998,75.07,21,30.212578,25.799999,20.156403,12.4,18.18,29.08,23.1,17.389999,34.099998,52.950001,15.965
"516",9.39,5.65,33.220001,59,36.119999,7.65,130.449997,15.33,29.52,0.81,32.845001,71.699997,20.584999,29.839582,25.799999,19.966248,12.6,18.004999,28.635,22.735001,17.25,34.130001,52.950001,15.615
"517",9.47,5.708,33.490002,58,35.525002,7.62,132.350006,14.9,29.09,0.808,32.365002,69.790001,20.549999,29.665518,26.15,19.966248,12.78,18.235001,28.139999,22.514999,16.98,33.900002,52.810001,15.54
"518",9.34,5.689,33.82,58.529999,37,7.83,136,14.975,29.15,0.805,33.255001,72.190002,20.995001,26.420464,26.1,20.156403,13,18.67,28.945,22.92,17.200001,34.185001,52.860001,15.8
"519",9.35,5.765,33.740002,58.540001,36.84,7.632,135.5,14.825,30,0.81,33.439999,70.82,21.275,25.9625,26.25,19.386274,13.05,18.485001,29,22.785,17.200001,34.049999,52.849998,15.86
"520",9.669,5.779,33.799999,59.349998,36.895,7.805,137.5,14.99,30.055,0.83,33.459999,71.589996,21.24,25.700001,26.120001,19.904448,13.22,18.49,28.834999,22.965,17.25,35.299999,52.619999,15.745
"521",9.955,5.801,33.400002,58.799999,36.709999,7.715,135.949997,14.875,29.799999,0.83,33.5,70.480003,21.07,25.75,26.01,19.49086,13.35,18.43,28.5,22.860001,17.059999,34.900002,53.110001,15.58
"522",10.19,5.741,33.299999,57.990002,36.950001,7.814,137.75,14.745,29.695,0.84,32.974998,71,20.65,25.75,26.040001,19.438568,13.355,18.5,28.700001,22.700001,17.110001,34.845001,53.060001,15.53
"523",9.92,5.783,33.474998,58.580002,37,7.699,135.050003,15.055,29.385,0.83,32.720001,70,20.334999,25.6875,26.309999,19.49086,13.35,18.870001,28.895,22.450001,17.49,34.610001,54,15.335
"524",9.96,5.825,33.369999,58.689999,37.200001,7.699,144.899994,15.165,29.045,0.84,33.330002,70.370003,21.594999,25.737499,26.495001,19.391029,13.335,18.82,29.200001,22.52,17.559999,34.25,54.5,15.2
"525",10.05,5.868,33.375,60.009998,37.25,7.68,149.399994,15.11,29.120001,0.83,33.695,71.5,22.049999,25.8125,26.450001,19.937723,13.59,18.99,29.105,22.565001,17.5,34.994999,55,15.755
"526",10,5.805,33.369999,60.82,37.494999,7.589,145,14.945,28.559999,0.821,33.52,72.540001,21.99,26.1875,26.059999,19.937723,13.99,18.799999,29.870001,22.6,17.620001,34.450001,54.400002,16.004999
"527",10.025,5.825,33.900002,62.66,37.75,7.705,144.75,14.93,29.045,0.815,33.384998,73.330002,22.004999,26.174999,25.799999,19.937723,13.95,19.030001,30.1,22.815001,17.639999,34.5,55.07,16.5
"528",10.25,5.829,34.255001,62.619999,37.404999,7.69,149.899994,14.865,28.99,0.835,33.540001,72.43,22.344999,26.225,25.92,19.200874,13.9,19.52,29.950001,22.945,17.76,34.290001,55.790001,16.625
"529",10.665,5.815,33.810001,66.690002,38,7.743,148.449997,14.995,28.709999,0.82,34.470001,71.349998,22.305,26.862499,25.754999,19.661999,13.64,19.200001,29.77,23.245001,17.690001,34.110001,55.599998,16.280001
"530",10.4,5.75,34.139999,66.870003,38.669998,7.505,148.5,15.04,28.74,0.825,35.205002,70.410004,21.950001,27.1625,25.719999,19.633476,13.7,19.299999,29.415001,23.040001,17.440001,34.349998,55.990002,16.165001
"531",10.47,5.839,34.23,67.540001,38.66,7.385,148.149994,15.26,29.094999,0.839,35.259998,69.989998,21.905001,26.725,25.9,19.538399,13.44,19.075001,29.5,23.065001,17.66,34.439999,56,16.190001
"532",10.57,5.89,34.68,68.230003,39.169998,7.447,148.75,15.395,29.1,0.825,35.610001,70.5,22.1,26.75,26.049999,19.538399,13.415,19.045,29.360001,23.24,17.65,34.654999,55.849998,16.24
"533",10.55,5.884,34.200001,68.139999,40.5,7.256,145.300003,15.325,28.799999,0.839,35.625,70.339996,21.5,26.924999,25.75,19.433813,13.495,18.885,28.780001,22.92,17.6,34.700001,56,16.115
"534",10.4,5.92,34.095001,68.25,40.080002,7.166,147.5,15.39,28.955,0.889,36.630001,70.5,21.325001,27.362499,26.49,19.300705,13.5,18.799999,28.809999,22.645,17.549999,34.955002,56.209999,15.545
"535",10.05,5.942,34.145,65.400002,40.25,7.087,148.449997,15.395,28.799999,0.98,36.095001,68.459999,21.120001,26.75,26.190001,19.319721,13.15,18.77,27.9,22.434999,17.4,34.450001,56.599998,15.465
"536",10.02,6.07,34.325001,63.91,42.419998,7.149,148.5,15.68,29.049999,1.034,36.060001,69.599998,20.959999,26.5,26.545,19.49086,13.445,18.5,27.459999,22.695,17.18,35.099998,56.419998,15.635
"537",10.09,6.1,34.799999,64.589996,41.849998,7.249,147.800003,15.785,29.445,1.02,36.560001,70.550003,21.969999,26.75,26.555,19.181858,13.325,18.65,28.375,23.01,17.33,36.395,56.5,15.735
"538",10.125,6.091,34.764999,63.880001,41.32,7.17,145.899994,16.49,29.59,0.99,36.720001,71.07,22.85,26.625,26.65,19.205627,13.45,18.795,28.594999,23.17,17.540001,36.75,56.209999,15.9
"539",10.135,6.051,34.360001,63.509998,40.630001,7.299,144.649994,16.165001,29.834999,0.999,36.470001,71.110001,22.715,26.625,26.309999,19.205627,13.395,18.764999,28.834999,23.030001,17.379999,36.700001,56.950001,16.139999
"540",10.08,6.043,34.794998,63.830002,41,7.248,146,16.385,30,0.972,36.365002,71.190002,22.325001,26.612499,26.75,19.177105,13.365,18.870001,28.879999,23.09,17.379999,35.849998,56.400002,16.620001
"541",9.85,6.027,34.889999,63.380001,41,7.284,144.100006,16.415001,29.57,0.965,36.919998,71.699997,22.530001,26.5875,26.59,18.967936,13.605,18.764999,28.915001,23.25,17.24,35.509998,56.529999,17.200001
"542",9.8,6.05,34.865002,62.700001,40.799999,7.302,147,16.254999,28.799999,0.945,36.970001,71.480003,22.530001,26.387501,27.285,19.291199,13.51,18.754999,29.459999,23.434999,17.16,36,56.5,17.200001
"543",9.671,6.075,34.700001,62.25,40.895,7.35,145.5,16.145,28.700001,0.919,36.419998,68.379997,22.450001,26.612499,27.5,19.063011,13.5,18.725,29.82,23.34,17.049999,36.029999,56,17.075001
"544",9.959,6.071,34.830002,61.540001,41.139999,7.37,149.050003,15.95,27.299999,0.91,36.755001,68.830002,22.83,26.362499,28.02,19.063011,13.65,18.795,30.74,23.264999,17.049999,36.07,56.5,17.16
"545",9.959,6.078,35.599998,60.439999,41.790001,7.361,148.699997,15.98,26.764999,0.913,37.174999,67.07,23.129999,26.4375,27.950001,18.825319,13.475,18.82,30.66,23.360001,17.25,36.095001,56.549999,17.125
"546",9.8,6.127,35.805,59.27,40.990002,7.292,150,16.245001,26,0.911,36.27,65.059998,22.6,26.3375,28,18.825319,13.3,18.93,30.219999,23.434999,17.219999,36.200001,56.549999,17.025
"547",9.774,6.102,35.82,58.02,40.950001,7.295,150.550003,16.045,25.48,0.929,36.264999,65.669998,22.174999,25.9125,28.299999,18.825319,13.28,18.93,30.055,23.639999,17.4,36.195,56.18,17.09
"548",9.7,6.12,35.869999,58.790001,41.195,7.261,152.5,16.094999,25.75,0.935,37.134998,66.900002,22.155001,26,28.549999,19.015472,13.485,19.200001,30.620001,23.555,17.879999,36.139999,56.509998,17.24
"549",9.72,6.163,35.459999,60.25,41.099998,7.35,156.75,15.855,26.5,0.944,36.5,64,22.004999,25.9625,28.4,18.635164,13.72,19.26,30.025,23.1,18.33,36.59,56.549999,17.205
"550",9.806,6.173,35.544998,59.779999,41,7.41,158.050003,15.835,26.790001,0.932,36.32,64.5,22.254999,25.9,29.35,18.635164,13.75,19.525,29.92,22.76,18.940001,36.5,57,17.209999
"551",9.8,6.186,35.82,58.93,41.25,7.39,151.300003,15.65,26.02,0.928,36.310001,64.5,22.030001,25.9,29.195,18.635164,13.58,19.27,29.764999,22.625,18.610001,36.355,57,17.02
"552",9.511,6.185,35.724998,57.5,40.060001,7.321,154.699997,15.81,25.51,0.912,36.505001,63.5,20.799999,25.25,29.405001,19.015472,13.45,19.094999,29.75,22.299999,18.040001,35.689999,56.48,16.895
"553",9.648,6.208,35.830002,58.540001,40.740002,7.319,157.199997,15.75,24.51,0.939,36.415001,62.459999,21.049999,25,29.975,18.730242,13.4,20.200001,30.254999,23.1,18.290001,36.099998,56.5,16.895
"554",9.73,6.224,35.814999,57.779999,40.695,7.332,163.550003,15.76,24.610001,0.922,35.959999,62,20.969999,25.200001,29.9,18.730242,13.205,20.370001,30.674999,22.6,18.35,35.5,56.5,17.295
"555",9.706,6.221,36,57.07,41.485001,7.259,158.949997,15.77,24.795,0.938,35.654999,61.09,20.555,25,29.715,18.730242,13.25,20.24,30.42,22.559999,18,35.400002,56.360001,17.190001
"556",9.64,6.221,36.544998,59.220001,41.299999,7.35,164,15.68,24.620001,0.945,35.630001,63.240002,21.01,25,29,18.540087,12.9,19.965,30.285,22.525,17.709999,35.599998,56.220001,17.469999
"557",9.716,6.287,36.73,60.279999,41.25,7.298,169.149994,15.75,24.969999,0.97,36.485001,64.620003,21.145,25,29.51,18.530579,12.95,20.379999,30.610001,22.639999,17.74,35.599998,55.799999,17.605
"558",10.05,6.42,36.904999,60.740002,42.5,7.34,158.850006,15.95,25.225,0.954,37.52,66.400002,21.105,25.112499,29.450001,18.540087,12.89,20.325001,30.695,22.57,17.780001,36.48,56.27,17.709999
"559",10.29,6.388,37.34,60.889999,42.5,7.279,157.649994,15.915,26.040001,0.95,36.884998,65.300003,21.155001,24.785,29.594999,18.668442,13.26,20.594999,30.525,22.68,17.91,36.595001,55.25,18.07
"560",10.17,6.414,37.735001,60.98,42.450001,7.236,161.199997,16.165001,26.25,0.969,37.07,65.68,21.184999,24.9025,29.889999,18.316654,13.2,20.315001,30.370001,22.610001,17.860001,36.75,53.990002,17.615
